[2016-01-05 02:30:40,479] Autoscaler health stat event receiver thread started
[2016-01-05 03:33:10,389] Member not found in the Topology: [member] rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6
[2016-01-05 03:33:10,395] Member not found in the Topology: [member] rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6
[2016-01-05 03:33:10,397] Member not found in the Topology: [member] rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6
[2016-01-05 03:33:10,402] Member not found in the Topology: [member] rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6
[2016-01-05 03:33:58,059] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:33:58,059] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:33:58,060] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 03:33:58,060] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:33:58,060] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 3
[2016-01-05 03:33:58,060] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 03:33:58,060] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 03:33:58,060] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:33:58,061] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 3 Max member count 10
[2016-01-05 03:33:58,061] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:33:58,061] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 03:33:58,062] HealthStatProc la rubis.php.php.domain rubis-8 14.166667 -0.9701523 0.030765053
[2016-01-05 03:33:58,062] HealthStatProc mc rubis.php.php.domain rubis-8 12.7 0.030962309 -5.894772E-7
[2016-01-05 03:33:58,062] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:33:58,062] HealthStatProc count rubis.php.php.domain rubis-8 3
[2016-01-05 03:33:58,062] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 03:33:58,062] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 03:33:58,062] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 03:33:58,062] [scaling] [cluster] rubis.php.php.domain MC predicted value: 12.700000127156576
[2016-01-05 03:33:58,063] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 03:33:58,063] [scaling] [cluster] rubis.php.php.domain LA predicted value: 13.932113889876442
[2016-01-05 03:33:58,063] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 03:33:58,063] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 03:33:58,063] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 03:33:58,064] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 6.25 -0.11096316 0.0022163081 13.5 0.0 0.0
[2016-01-05 03:33:58,064] HealthStatProc member rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486 1451964208079 0.0 0.0 0.0 12.6 0.0 0.0
[2016-01-05 03:33:58,064] HealthStatProc member rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd 1451964568077 36.25 -0.59934735 0.011086042 12.0 0.0 0.0
[2016-01-05 03:33:58,064] [scaling] Number of required instances based on stats: 1 [active instances count] 3 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:33:58,064] [scale-down] Decided to Scale down [cluster] rubis.php.php.domain
[2016-01-05 03:33:58,064] [scale-down] Not reached scale down requests threshold. rubis.php.php.domain Count 2
[2016-01-05 03:33:58,079] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:33:58,079] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:33:58,080] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 03:33:58,080] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 03:33:58,080] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:33:58,080] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 03:33:58,080] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 03:33:58,080] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:33:58,080] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:33:58,080] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:33:58,081] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 03:33:58,081] HealthStatProc la rubis.mysql.mysql.domain rubis-8 1.0 0.016942834 -9.126606E-4
[2016-01-05 03:33:58,081] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 18.283333 -0.050828505 1.823852E-4
[2016-01-05 03:33:58,081] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:33:58,081] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 03:33:58,082] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 03:33:58,082] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 03:33:58,082] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 03:33:58,082] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 17.299999237060547
[2016-01-05 03:33:58,082] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 03:33:58,082] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 1.955579568904227
[2016-01-05 03:33:58,082] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 03:33:58,082] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 03:33:58,082] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 03:33:58,083] HealthStatProc member rubis.mysql.mysql.domaindc023077-3cf0-4ce9-b6fe-abef31454c86 1451964208125 2.0 -0.044419765 -1.3312467E-6 17.3 0.0 0.0
[2016-01-05 03:33:58,083] [scaling] Number of required instances based on stats: 1 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:33:58,083] [scale-down] Min is reached, hence not scaling down [cluster] rubis.mysql.mysql.domain [instance id]rubis-8
[2016-01-05 03:35:28,060] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:35:28,060] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 3
[2016-01-05 03:35:28,060] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 03:35:28,060] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:35:28,060] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 3 Max member count 10
[2016-01-05 03:35:28,061] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:35:28,061] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 03:35:28,061] HealthStatProc la rubis.php.php.domain rubis-8 1.9166666 -0.12385435 0.005422373
[2016-01-05 03:35:28,062] HealthStatProc mc rubis.php.php.domain rubis-8 13.308333 0.028899347 1.2379174E-6
[2016-01-05 03:35:28,062] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:35:28,062] HealthStatProc count rubis.php.php.domain rubis-8 3
[2016-01-05 03:35:28,062] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 03:35:28,062] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 03:35:28,062] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 03:35:28,062] [scaling] [cluster] rubis.php.php.domain MC predicted value: 13.310552914937338
[2016-01-05 03:35:28,062] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 03:35:28,063] [scaling] [cluster] rubis.php.php.domain LA predicted value: 1.8874431456206366
[2016-01-05 03:35:28,063] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 03:35:28,063] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 03:35:28,063] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 03:35:28,063] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 1.0 0.0 0.0 14.0 0.0 0.0
[2016-01-05 03:35:28,064] HealthStatProc member rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486 1451964208079 0.0 0.0 0.0 13.2 0.0 0.0
[2016-01-05 03:35:28,064] HealthStatProc member rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd 1451964568077 4.75 -0.08877841 0.0022158653 12.725 0.006658381 0.0
[2016-01-05 03:35:28,064] [scaling] Number of required instances based on stats: 1 [active instances count] 3 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:35:28,064] [scale-down] Decided to Scale down [cluster] rubis.php.php.domain
[2016-01-05 03:35:28,064] [scale-down] Reached scale down requests threshold [cluster] rubis.php.php.domain Count 3
[2016-01-05 03:35:28,065] [scale-down] Partition available to scale down  [application id] rubis [cluster] rubis.php.php.domain [instance id] rubis-8 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 13.310552914937338 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 1.8874431456206366 [laThreshold] 80.0
[2016-01-05 03:35:28,065] [scale-down]  [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Load average: [average] 4.750000 [second-derivative] 0.002216 [gradient] -0.088778
[2016-01-05 03:35:28,065] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Memory consumption: [average] 12.725000 [second-derivative] 0.000000 [gradient] 0.006658
[2016-01-05 03:35:28,065] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Predicted CPU: 4.66232943686191
[2016-01-05 03:35:28,066] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Predicted memory consumption: 12.731658935546875
[2016-01-05 03:35:28,066] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Overall load: 8.696994186204392
[2016-01-05 03:35:28,067] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:35:28,067] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 03:35:28,067] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:35:28,067] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 03:35:28,067] [scale-down]  [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Load average: [average] 1.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-05 03:35:28,068] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Memory consumption: [average] 14.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-05 03:35:28,068] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Predicted CPU: 1.0
[2016-01-05 03:35:28,068] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Predicted memory consumption: 14.0
[2016-01-05 03:35:28,068] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Overall load: 7.5
[2016-01-05 03:35:28,068] [scale-down]  [cluster] rubis.php.php.domain [member] rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486 Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-05 03:35:28,068] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486 Memory consumption: [average] 13.200000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-05 03:35:28,068] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486 Predicted CPU: 0.0
[2016-01-05 03:35:28,069] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486 Predicted memory consumption: 13.199999809265137
[2016-01-05 03:35:28,069] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486 Overall load: 6.599999904632568
[2016-01-05 03:35:28,069] HealthStatProc - rubis.php.php.domain rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486 rif mc la
[2016-01-05 03:35:28,069] [scale-down] Trying to terminating an instace to scale down!
[2016-01-05 03:35:28,069] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain Member with lowest overall load: rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486
[2016-01-05 03:35:28,080] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:35:28,080] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:35:28,080] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 03:35:28,080] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 03:35:28,080] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:35:28,080] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 03:35:28,080] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 03:35:28,080] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:35:28,081] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:35:28,081] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:35:28,081] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 03:35:28,082] HealthStatProc la rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:35:28,082] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 17.3 0.0 0.0
[2016-01-05 03:35:28,082] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:35:28,082] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 03:35:28,082] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 03:35:28,082] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 03:35:28,083] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 03:35:28,083] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 17.299999237060547
[2016-01-05 03:35:28,083] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 03:35:28,083] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 0.0
[2016-01-05 03:35:28,083] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 03:35:28,083] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 03:35:28,083] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 03:35:28,084] HealthStatProc member rubis.mysql.mysql.domaindc023077-3cf0-4ce9-b6fe-abef31454c86 1451964208125 0.0 0.0 0.0 17.3 0.0 0.0
[2016-01-05 03:35:28,084] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:35:28,084] [scale-down] Min is reached, hence not scaling down [cluster] rubis.mysql.mysql.domain [instance id]rubis-8
[2016-01-05 03:36:58,060] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:36:58,060] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:36:58,060] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 03:36:58,060] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 2
[2016-01-05 03:36:58,060] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:36:58,060] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 03:36:58,060] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 1
[2016-01-05 03:36:58,061] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:36:58,061] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Member id: rubis.php.php.domain90ce8fab-4674-47de-af98-1084fe720486
[2016-01-05 03:36:58,061] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-05 03:36:58,061] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:36:58,061] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 03:36:58,062] HealthStatProc la rubis.php.php.domain rubis-8 0.6666667 -0.06193996 0.0018069713
[2016-01-05 03:36:58,062] HealthStatProc mc rubis.php.php.domain rubis-8 13.266666 0.028905315 1.3765152E-6
[2016-01-05 03:36:58,062] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:36:58,062] HealthStatProc count rubis.php.php.domain rubis-8 2
[2016-01-05 03:36:58,062] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 03:36:58,062] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 03:36:58,063] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 03:36:58,063] [scaling] [cluster] rubis.php.php.domain MC predicted value: 13.300000190734863
[2016-01-05 03:36:58,063] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 03:36:58,063] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.9778053760528564
[2016-01-05 03:36:58,063] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 03:36:58,063] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 03:36:58,063] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 03:36:58,071] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.0 0.0 0.0
[2016-01-05 03:36:58,072] HealthStatProc member rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd 1451964568077 2.0 -0.044389203 0.0 12.6 0.0 0.0
[2016-01-05 03:36:58,072] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:36:58,072] [scale-down] Decided to Scale down [cluster] rubis.php.php.domain
[2016-01-05 03:36:58,072] [scale-down] Reached scale down requests threshold [cluster] rubis.php.php.domain Count 3
[2016-01-05 03:36:58,073] [scale-down] Partition available to scale down  [application id] rubis [cluster] rubis.php.php.domain [instance id] rubis-8 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 13.300000190734863 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 0.9778053760528564 [laThreshold] 80.0
[2016-01-05 03:36:58,073] [scale-down]  [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Load average: [average] 2.000000 [second-derivative] 0.000000 [gradient] -0.044389
[2016-01-05 03:36:58,074] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Memory consumption: [average] 12.600000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-05 03:36:58,074] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Predicted CPU: 1.955610752105713
[2016-01-05 03:36:58,074] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Predicted memory consumption: 12.600000381469727
[2016-01-05 03:36:58,074] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domainee51b212-d60d-4d4f-a002-4fcc433870bd Overall load: 7.27780556678772
[2016-01-05 03:36:58,075] [scale-down]  [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-05 03:36:58,075] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Memory consumption: [average] 14.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-05 03:36:58,075] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Predicted CPU: 0.0
[2016-01-05 03:36:58,076] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Predicted memory consumption: 14.0
[2016-01-05 03:36:58,076] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain [member] rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 Overall load: 7.0
[2016-01-05 03:36:58,076] HealthStatProc - rubis.php.php.domain rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 rif mc la
[2016-01-05 03:36:58,076] [scale-down] Trying to terminating an instace to scale down!
[2016-01-05 03:36:58,077] [scale-down]  [partition] rubis-partition [cluster] rubis.php.php.domain Member with lowest overall load: rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023
[2016-01-05 03:36:58,080] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:36:58,080] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 03:36:58,080] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 03:36:58,080] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:36:58,081] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:36:58,081] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:36:58,081] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 03:36:58,081] HealthStatProc la rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:36:58,082] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 17.3 0.0 0.0
[2016-01-05 03:36:58,082] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:36:58,082] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 03:36:58,082] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:36:58,082] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 03:36:58,082] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:36:58,082] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 03:36:58,083] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 03:36:58,083] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 03:36:58,083] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 03:36:58,083] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 17.299999237060547
[2016-01-05 03:36:58,083] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 03:36:58,083] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 0.0
[2016-01-05 03:36:58,084] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 03:36:58,084] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
