[2016-01-07 05:23:19,564] Autoscaler health stat event receiver thread started
[2016-01-07 15:29:37,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted memory consumption: 0.0
[2016-01-07 15:29:37,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Overall load: 0.0
[2016-01-07 15:29:37,496] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Load average: [average] 1199.000000 [second-derivative] -0.375482 [gradient] 8.035952
[2016-01-07 15:29:37,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Memory consumption: [average] 36.375000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 15:29:37,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted CPU: 1206.848269701004
[2016-01-07 15:29:37,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted memory consumption: 36.375
[2016-01-07 15:29:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Overall load: 621.611634850502
[2016-01-07 15:29:37,497] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Load average: [average] 8.000000 [second-derivative] -0.000000 [gradient] -0.133221
[2016-01-07 15:29:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Memory consumption: [average] 17.799999 [second-derivative] 0.000000 [gradient] 0.026644
[2016-01-07 15:29:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Predicted CPU: 7.866779179599419
[2016-01-07 15:29:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Predicted memory consumption: 17.826642990112305
[2016-01-07 15:29:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Overall load: 12.846711084855862
[2016-01-07 15:29:37,498] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Load average: [average] 6.500000 [second-derivative] -0.000001 [gradient] -0.110983
[2016-01-07 15:29:37,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Memory consumption: [average] 23.799999 [second-derivative] 0.000000 [gradient] -0.006659
[2016-01-07 15:29:37,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Predicted CPU: 6.389016809880189
[2016-01-07 15:29:37,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Predicted memory consumption: 23.7933406829834
[2016-01-07 15:29:37,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Overall load: 15.091178746431794
[2016-01-07 15:29:37,499] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a rif mc
[2016-01-07 15:29:37,499] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 15:29:37,499] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a
[2016-01-07 15:31:07,485] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:31:07,485] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 15:31:07,486] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 15:31:07,486] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 5
[2016-01-07 15:31:07,487] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 15:31:07,487] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 15:31:07,487] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 15:31:07,487] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 15:31:07,487] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 5 Max member count 10
[2016-01-07 15:31:07,488] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:31:07,488] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 15:31:07,488] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 292.3 18.233587 -0.52171814 209.89934716701308
[2016-01-07 15:31:07,488] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 27.62 0.21939525 0.0013569546 21.761897495814733
[2016-01-07 15:31:07,489] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 0.0 0.0 0.0 0.0
[2016-01-07 15:31:07,489] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 5
[2016-01-07 15:31:07,489] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 15:31:07,489] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-07 15:31:07,489] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 15:31:07,489] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 21.761897495814733
[2016-01-07 15:31:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 15:31:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 209.89934716701308
[2016-01-07 15:31:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 15:31:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 15:31:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 15:31:07,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 49.5 0.37651438 -0.017713265 36.05 -0.0044286 0.0
[2016-01-07 15:31:07,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 1452167797466 1373.75 -17.854374 0.541439 36.45 0.008865445 0.0
[2016-01-07 15:31:07,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 1452177247496 2.5 0.13319422 0.01331114 24.075 0.01775923 0.0
[2016-01-07 15:31:07,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 1452177247555 34.5 1.3093362 -0.044293117 23.85 -0.019971596 0.0
[2016-01-07 15:31:07,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b 1452177517492 1.25 -0.02219411 0.0022164558 17.675 0.0 0.0
[2016-01-07 15:31:07,491] [scaling] Number of required instances based on stats: 3 [active instances count] 5 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:31:07,492] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:31:07,492] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 15:31:07,492] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 21.761897495814733 [mcThreshold] 80.0 scaledown due to LA: false [laPredictedValue] 209.89934716701308 [laThreshold] 80.0
[2016-01-07 15:31:07,492] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Load average: [average] 24.000000 [second-derivative] 0.008860 [gradient] -0.398963
[2016-01-07 15:31:07,492] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Memory consumption: [average] 14.200000 [second-derivative] 0.000000 [gradient] 0.031058
[2016-01-07 15:31:07,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted CPU: 23.605468069203198
[2016-01-07 15:31:07,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted memory consumption: 14.231058120727539
[2016-01-07 15:31:07,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Overall load: 18.91826309496537
[2016-01-07 15:31:07,493] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Load average: [average] 34.500000 [second-derivative] -0.044293 [gradient] 1.309336
[2016-01-07 15:31:07,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Memory consumption: [average] 23.850000 [second-derivative] 0.000000 [gradient] -0.019972
[2016-01-07 15:31:07,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Predicted CPU: 35.78719105757773
[2016-01-07 15:31:07,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Predicted memory consumption: 23.830028533935547
[2016-01-07 15:31:07,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Overall load: 29.808609795756638
[2016-01-07 15:31:07,494] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Load average: [average] 49.500000 [second-derivative] -0.017713 [gradient] 0.376514
[2016-01-07 15:31:07,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Memory consumption: [average] 36.049999 [second-derivative] 0.000000 [gradient] -0.004429
[2016-01-07 15:31:07,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted CPU: 49.8676578020677
[2016-01-07 15:31:07,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 36.045570373535156
[2016-01-07 15:31:07,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 42.95661408780143
[2016-01-07 15:31:07,495] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 15:31:07,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Memory consumption: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 15:31:07,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted CPU: 0.0
[2016-01-07 15:31:07,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted memory consumption: 0.0
[2016-01-07 15:31:07,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Overall load: 0.0
[2016-01-07 15:31:07,496] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Load average: [average] 1373.750000 [second-derivative] 0.541439 [gradient] -17.854374
[2016-01-07 15:31:07,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Memory consumption: [average] 36.450001 [second-derivative] 0.000000 [gradient] 0.008865
[2016-01-07 15:31:07,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted CPU: 1356.1663493812084
[2016-01-07 15:31:07,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted memory consumption: 36.458866119384766
[2016-01-07 15:31:07,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Overall load: 696.3126077502966
[2016-01-07 15:31:07,496] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Load average: [average] 1.250000 [second-derivative] 0.002216 [gradient] -0.022194
[2016-01-07 15:31:07,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Memory consumption: [average] 17.674999 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 15:31:07,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Predicted CPU: 1.228914080769755
[2016-01-07 15:31:07,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Predicted memory consumption: 17.674999237060547
[2016-01-07 15:31:07,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Overall load: 9.451956658915151
[2016-01-07 15:31:07,497] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Load average: [average] 2.500000 [second-derivative] 0.013311 [gradient] 0.133194
[2016-01-07 15:31:07,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Memory consumption: [average] 24.075001 [second-derivative] 0.000000 [gradient] 0.017759
[2016-01-07 15:31:07,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Predicted CPU: 2.639849778264761
[2016-01-07 15:31:07,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Predicted memory consumption: 24.09276008605957
[2016-01-07 15:31:07,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Overall load: 13.366304932162166
[2016-01-07 15:31:07,498] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a rif mc
[2016-01-07 15:31:07,498] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 15:31:07,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a
[2016-01-07 15:32:37,485] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:32:37,485] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 15:32:37,487] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 15:32:37,487] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 5
[2016-01-07 15:32:37,487] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 15:32:37,487] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 15:32:37,487] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 15:32:37,487] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 15:32:37,488] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 5 Max member count 10
[2016-01-07 15:32:37,488] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:32:37,488] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 15:32:37,489] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 260.65 25.56688 0.39294395 189.7404504102056
[2016-01-07 15:32:37,489] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 27.66 0.2187682 -1.836462E-4 21.796810150146484
[2016-01-07 15:32:37,489] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 0.0 0.0 0.0 0.0
[2016-01-07 15:32:37,489] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 5
[2016-01-07 15:32:37,489] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 15:32:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-07 15:32:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 15:32:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 21.796810150146484
[2016-01-07 15:32:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 15:32:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 189.7404504102056
[2016-01-07 15:32:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 15:32:37,491] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 15:32:37,491] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 15:32:37,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 31.25 -0.50950336 0.011038139 36.1 -0.0066454015 0.0
[2016-01-07 15:32:37,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 1452167797466 1232.5 1.4163052 1.687114 36.575 0.0 0.0
[2016-01-07 15:32:37,492] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 1452177247496 6.25 0.11103955 0.019972842 23.6 0.0 0.0
[2016-01-07 15:32:37,492] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 1452177247555 33.0 -0.53251684 0.008862577 24.45 0.042158514 0.0
[2016-01-07 15:32:37,492] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b 1452177517492 0.25 -0.022198051 0.00221712 17.575 0.011098779 0.0
[2016-01-07 15:32:37,492] [scaling] Number of required instances based on stats: 3 [active instances count] 5 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:32:37,492] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:32:37,492] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 15:32:37,493] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 21.796810150146484 [mcThreshold] 80.0 scaledown due to LA: false [laPredictedValue] 189.7404504102056 [laThreshold] 80.0
[2016-01-07 15:32:37,493] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Load average: [average] 24.000000 [second-derivative] 0.008860 [gradient] -0.398963
[2016-01-07 15:32:37,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Memory consumption: [average] 14.200000 [second-derivative] 0.000000 [gradient] 0.031058
[2016-01-07 15:32:37,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted CPU: 23.605468069203198
[2016-01-07 15:32:37,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted memory consumption: 14.231058120727539
[2016-01-07 15:32:37,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Overall load: 18.91826309496537
[2016-01-07 15:32:37,494] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Load average: [average] 33.000000 [second-derivative] 0.008863 [gradient] -0.532517
[2016-01-07 15:32:37,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Memory consumption: [average] 24.450001 [second-derivative] 0.000000 [gradient] 0.042159
[2016-01-07 15:32:37,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Predicted CPU: 32.47191480919719
[2016-01-07 15:32:37,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Predicted memory consumption: 24.492158889770508
[2016-01-07 15:32:37,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Overall load: 28.482036849483848
[2016-01-07 15:32:37,495] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Load average: [average] 31.250000 [second-derivative] 0.011038 [gradient] -0.509503
[2016-01-07 15:32:37,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Memory consumption: [average] 36.099998 [second-derivative] 0.000000 [gradient] -0.006645
[2016-01-07 15:32:37,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted CPU: 30.746016658842564
[2016-01-07 15:32:37,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 36.093353271484375
[2016-01-07 15:32:37,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 33.41968496516347
[2016-01-07 15:32:37,495] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 15:32:37,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Memory consumption: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 15:32:37,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted CPU: 0.0
